WEO Country Code,ISO,WEO Subject Code,Subject Descriptor,Units,Scale,2019
359,PRI,GGXWDG_NGDP,General government gross debt,Percent of GDP,,58.906
359,PRI,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,99.913
453,QAT,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,837.102
453,QAT,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,1.969
453,QAT,NGDP,"Gross domestic product, current prices",National currency,Billions,698.33
453,QAT,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,191.849
453,QAT,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,365.835
453,QAT,NGDP_D,"Gross domestic product, deflator",Index,,83.422
453,QAT,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"304,070.33"
453,QAT,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"116,013.68"
453,QAT,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"253,662.68"
453,QAT,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"69,687.55"
453,QAT,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"132,886.40"
453,QAT,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.258
453,QAT,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,1.909
453,QAT,NGSD_NGDP,Gross national savings,Percent of GDP,,53.572
453,QAT,PCPI,"Inflation, average consumer prices",Index,,108.343
453,QAT,PCPIPCH,"Inflation, average consumer prices",Percent change,,-0.357
453,QAT,TM_RPCH,Volume of imports of goods and services,Percent change,,1.171
453,QAT,TMG_RPCH,Volume of Imports of goods,Percent change,,-0.008
453,QAT,TX_RPCH,Volume of exports of goods and services,Percent change,,-1.231
453,QAT,TXG_RPCH,Volume of exports of goods,Percent change,,-0.554
453,QAT,LP,Population,Persons,Millions,2.753
453,QAT,GGR,General government revenue,National currency,Billions,258.802
453,QAT,GGR_NGDP,General government revenue,Percent of GDP,,37.06
453,QAT,GGX,General government total expenditure,National currency,Billions,209.855
453,QAT,GGX_NGDP,General government total expenditure,Percent of GDP,,30.051
453,QAT,GGXCNL,General government net lending/borrowing,National currency,Billions,48.948
453,QAT,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,7.009
453,QAT,GGXONLB,General government primary net lending/borrowing,National currency,Billions,59.715
453,QAT,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,8.551
453,QAT,GGXWDG,General government gross debt,National currency,Billions,371.458
453,QAT,GGXWDG_NGDP,General government gross debt,Percent of GDP,,53.192
453,QAT,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,698.33
453,QAT,BCA,Current account balance,U.S. dollars,Billions,11.521
453,QAT,BCA_NGDPD,Current account balance,Percent of GDP,,6.005
968,ROU,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,742.403
968,ROU,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,4
968,ROU,NGDP,"Gross domestic product, current prices",National currency,Billions,"1,027.53"
968,ROU,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,243.698
968,ROU,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,546.586
968,ROU,NGDP_D,"Gross domestic product, deflator",Index,,138.407
968,ROU,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"38,028.19"
968,ROU,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"24,442.94"
968,ROU,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"52,633.48"
968,ROU,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"12,482.97"
968,ROU,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"27,997.85"
968,ROU,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.385
968,ROU,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,1.88
968,ROU,NID_NGDP,Total investment,Percent of GDP,,23.648
968,ROU,NGSD_NGDP,Gross national savings,Percent of GDP,,18.11
968,ROU,PCPI,"Inflation, average consumer prices",Index,,124.222
968,ROU,PCPIPCH,"Inflation, average consumer prices",Percent change,,4.166
968,ROU,PCPIE,"Inflation, end of period consumer prices",Index,,125.86
968,ROU,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,4.456
968,ROU,TM_RPCH,Volume of imports of goods and services,Percent change,,7.721
968,ROU,TMG_RPCH,Volume of Imports of goods,Percent change,,6.48
968,ROU,TX_RPCH,Volume of exports of goods and services,Percent change,,4.536
968,ROU,TXG_RPCH,Volume of exports of goods,Percent change,,4.422
968,ROU,LUR,Unemployment rate,Percent of total labor force,,4.3
968,ROU,LP,Population,Persons,Millions,19.522
968,ROU,GGR,General government revenue,National currency,Billions,306.471
968,ROU,GGR_NGDP,General government revenue,Percent of GDP,,29.826
968,ROU,GGX,General government total expenditure,National currency,Billions,344.136
968,ROU,GGX_NGDP,General government total expenditure,Percent of GDP,,33.491
968,ROU,GGXCNL,General government net lending/borrowing,National currency,Billions,-37.665
968,ROU,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-3.666
968,ROU,GGSB,General government structural balance,National currency,Billions,-40.8
968,ROU,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,-4.069
968,ROU,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-23.436
968,ROU,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-2.281
968,ROU,GGXWDN,General government net debt,National currency,Billions,299.482
968,ROU,GGXWDN_NGDP,General government net debt,Percent of GDP,,29.146
968,ROU,GGXWDG,General government gross debt,National currency,Billions,384.595
968,ROU,GGXWDG_NGDP,General government gross debt,Percent of GDP,,37.429
968,ROU,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"1,027.53"
968,ROU,BCA,Current account balance,U.S. dollars,Billions,-13.495
968,ROU,BCA_NGDPD,Current account balance,Percent of GDP,,-5.537
922,RUS,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"90,356.37"
922,RUS,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,1.084
922,RUS,NGDP,"Gross domestic product, current prices",National currency,Billions,"109,097.43"
922,RUS,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,"1,637.89"
922,RUS,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"4,349.42"
922,RUS,NGDP_D,"Gross domestic product, deflator",Index,,120.741
922,RUS,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"615,801.75"
922,RUS,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"25,878.70"
922,RUS,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"743,526.88"
922,RUS,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"11,162.65"
922,RUS,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"29,642.43"
922,RUS,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,3.066
922,RUS,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,25.083
922,RUS,NID_NGDP,Total investment,Percent of GDP,,23.132
922,RUS,NGSD_NGDP,Gross national savings,Percent of GDP,,28.866
922,RUS,PCPI,"Inflation, average consumer prices",Index,,119.524
922,RUS,PCPIPCH,"Inflation, average consumer prices",Percent change,,4.68
922,RUS,PCPIE,"Inflation, end of period consumer prices",Index,,116.909
922,RUS,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,3.785
922,RUS,TM_RPCH,Volume of imports of goods and services,Percent change,,1.465
922,RUS,TMG_RPCH,Volume of Imports of goods,Percent change,,1.758
922,RUS,TX_RPCH,Volume of exports of goods and services,Percent change,,1.305
922,RUS,TXG_RPCH,Volume of exports of goods,Percent change,,3.147
922,RUS,LUR,Unemployment rate,Percent of total labor force,,4.623
922,RUS,LP,Population,Persons,Millions,146.73
922,RUS,GGR,General government revenue,National currency,Billions,"38,086.69"
922,RUS,GGR_NGDP,General government revenue,Percent of GDP,,34.911
922,RUS,GGX,General government total expenditure,National currency,Billions,"37,036.94"
922,RUS,GGX_NGDP,General government total expenditure,Percent of GDP,,33.948
922,RUS,GGXCNL,General government net lending/borrowing,National currency,Billions,"1,049.75"
922,RUS,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.962
922,RUS,GGSB,General government structural balance,National currency,Billions,"1,126.71"
922,RUS,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,1.037
922,RUS,GGXONLB,General government primary net lending/borrowing,National currency,Billions,"1,568.96"
922,RUS,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,1.438
922,RUS,GGXWDG,General government gross debt,National currency,Billions,"17,986.27"
922,RUS,GGXWDG_NGDP,General government gross debt,Percent of GDP,,16.486
922,RUS,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"109,097.43"
922,RUS,BCA,Current account balance,U.S. dollars,Billions,93.908
922,RUS,BCA_NGDPD,Current account balance,Percent of GDP,,5.733
714,RWA,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"7,835.98"
714,RWA,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,7.8
714,RWA,NGDP,"Gross domestic product, current prices",National currency,Billions,"9,199.39"
714,RWA,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,10.209
714,RWA,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,30.346
714,RWA,NGDP_D,"Gross domestic product, deflator",Index,,117.399
714,RWA,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"633,158.90"
714,RWA,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"2,140.65"
714,RWA,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"743,324.27"
714,RWA,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,824.927
714,RWA,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"2,451.98"
714,RWA,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.021
714,RWA,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,303.153
714,RWA,NID_NGDP,Total investment,Percent of GDP,,27.782
714,RWA,NGSD_NGDP,Gross national savings,Percent of GDP,,14.694
714,RWA,PCPI,"Inflation, average consumer prices",Index,,119.927
714,RWA,PCPIPCH,"Inflation, average consumer prices",Percent change,,3.508
714,RWA,PCPIE,"Inflation, end of period consumer prices",Index,,120.748
714,RWA,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,5
714,RWA,TM_RPCH,Volume of imports of goods and services,Percent change,,10.421
714,RWA,TMG_RPCH,Volume of Imports of goods,Percent change,,10.421
714,RWA,TX_RPCH,Volume of exports of goods and services,Percent change,,10.5
714,RWA,TXG_RPCH,Volume of exports of goods,Percent change,,6.379
714,RWA,LP,Population,Persons,Millions,12.376
714,RWA,GGR,General government revenue,National currency,Billions,"2,123.34"
714,RWA,GGR_NGDP,General government revenue,Percent of GDP,,23.081
714,RWA,GGX,General government total expenditure,National currency,Billions,"2,460.06"
714,RWA,GGX_NGDP,General government total expenditure,Percent of GDP,,26.742
714,RWA,GGXCNL,General government net lending/borrowing,National currency,Billions,-336.715
714,RWA,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-3.66
714,RWA,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-223.328
714,RWA,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-2.428
714,RWA,GGXWDG,General government gross debt,National currency,Billions,"4,520.67"
714,RWA,GGXWDG_NGDP,General government gross debt,Percent of GDP,,49.141
714,RWA,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"9,199.39"
714,RWA,BCA,Current account balance,U.S. dollars,Billions,-0.936
714,RWA,BCA_NGDPD,Current account balance,Percent of GDP,,-9.168
862,WSM,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,1.972
862,WSM,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,3.355
862,WSM,NGDP,"Gross domestic product, current prices",National currency,Billions,2.354
862,WSM,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,0.905
862,WSM,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,1.237
862,WSM,NGDP_D,"Gross domestic product, deflator",Index,,119.348
862,WSM,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"9,808.61"
862,WSM,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"5,370.77"
862,WSM,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"11,706.35"
862,WSM,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"4,500.75"
862,WSM,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"6,151.87"
862,WSM,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.001
862,WSM,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,1.903
862,WSM,PCPI,"Inflation, average consumer prices",Index,,118.068
862,WSM,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.9
862,WSM,PCPIE,"Inflation, end of period consumer prices",Index,,123.185
862,WSM,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,4
862,WSM,LP,Population,Persons,Millions,0.201
862,WSM,GGR,General government revenue,National currency,Billions,0.801
862,WSM,GGR_NGDP,General government revenue,Percent of GDP,,34.015
862,WSM,GGX,General government total expenditure,National currency,Billions,0.829
862,WSM,GGX_NGDP,General government total expenditure,Percent of GDP,,35.206
862,WSM,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.028
862,WSM,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-1.191
862,WSM,GGXWDG,General government gross debt,National currency,Billions,1.16
862,WSM,GGXWDG_NGDP,General government gross debt,Percent of GDP,,49.294
862,WSM,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,2.354
862,WSM,BCA,Current account balance,U.S. dollars,Billions,-0.005
862,WSM,BCA_NGDPD,Current account balance,Percent of GDP,,-0.564
135,SMR,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,1.217
135,SMR,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,0.787
135,SMR,NGDP,"Gross domestic product, current prices",National currency,Billions,1.416
135,SMR,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,1.591
135,SMR,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,2.072
135,SMR,NGDP_D,"Gross domestic product, deflator",Index,,116.339
135,SMR,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"36,185.82"
135,SMR,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"53,757.16"
135,SMR,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"42,098.24"
135,SMR,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"47,279.93"
135,SMR,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"61,575.46"
135,SMR,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.001
135,SMR,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.684
135,SMR,NID_NGDP,Total investment,Percent of GDP,,20.512
135,SMR,PCPI,"Inflation, average consumer prices",Index,,112.531
135,SMR,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.28
135,SMR,PCPIE,"Inflation, end of period consumer prices",Index,,113.083
135,SMR,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.28
135,SMR,LUR,Unemployment rate,Percent of total labor force,,8.078
135,SMR,LP,Population,Persons,Millions,0.034
135,SMR,GGR,General government revenue,National currency,Billions,0.296
135,SMR,GGR_NGDP,General government revenue,Percent of GDP,,20.867
135,SMR,GGX,General government total expenditure,National currency,Billions,0.329
135,SMR,GGX_NGDP,General government total expenditure,Percent of GDP,,23.25
135,SMR,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.034
135,SMR,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-2.382
135,SMR,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-0.027
135,SMR,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-1.936
135,SMR,GGXWDG,General government gross debt,National currency,Billions,1.205
135,SMR,GGXWDG_NGDP,General government gross debt,Percent of GDP,,85.052
135,SMR,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,1.416
135,SMR,BCA,Current account balance,U.S. dollars,Billions,0.006
135,SMR,BCA_NGDPD,Current account balance,Percent of GDP,,0.382
716,STP,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,4.299
716,STP,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.7
716,STP,NGDP,"Gross domestic product, current prices",National currency,Billions,9.333
716,STP,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,0.43
716,STP,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,0.753
716,STP,NGDP_D,"Gross domestic product, deflator",Index,,217.097
716,STP,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"19,337.11"
716,STP,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"2,957.21"
716,STP,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"41,980.34"
716,STP,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"1,933.38"
716,STP,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"3,387.30"
716,STP,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.001
716,STP,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,12.393
716,STP,NID_NGDP,Total investment,Percent of GDP,,22.168
716,STP,NGSD_NGDP,Gross national savings,Percent of GDP,,10.654
716,STP,PCPI,"Inflation, average consumer prices",Index,,129.171
716,STP,PCPIPCH,"Inflation, average consumer prices",Percent change,,8.759
716,STP,PCPIE,"Inflation, end of period consumer prices",Index,,134.02
716,STP,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,7.756
716,STP,TM_RPCH,Volume of imports of goods and services,Percent change,,2.646
716,STP,TMG_RPCH,Volume of Imports of goods,Percent change,,2.535
716,STP,TX_RPCH,Volume of exports of goods and services,Percent change,,-1.124
716,STP,TXG_RPCH,Volume of exports of goods,Percent change,,-1.124
716,STP,LP,Population,Persons,Millions,0.222
716,STP,GGR,General government revenue,National currency,Billions,2.081
716,STP,GGR_NGDP,General government revenue,Percent of GDP,,22.296
716,STP,GGX,General government total expenditure,National currency,Billions,2.243
716,STP,GGX_NGDP,General government total expenditure,Percent of GDP,,24.035
716,STP,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.162
716,STP,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-1.739
716,STP,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-0.128
716,STP,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-1.375
716,STP,GGXWDG,General government gross debt,National currency,Billions,7.202
716,STP,GGXWDG_NGDP,General government gross debt,Percent of GDP,,77.171
716,STP,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,9.333
716,STP,BCA,Current account balance,U.S. dollars,Billions,-0.049
716,STP,BCA_NGDPD,Current account balance,Percent of GDP,,-11.514
456,SAU,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"2,635.49"
456,SAU,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,0.167
456,SAU,NGDP,"Gross domestic product, current prices",National currency,Billions,"2,922.34"
456,SAU,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,779.289
456,SAU,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"1,898.51"
456,SAU,NGDP_D,"Gross domestic product, deflator",Index,,110.884
456,SAU,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"77,328.04"
456,SAU,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"48,631.49"
456,SAU,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"85,744.42"
456,SAU,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"22,865.18"
456,SAU,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"55,704.33"
456,SAU,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,1.338
456,SAU,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,1.539
456,SAU,NID_NGDP,Total investment,Percent of GDP,,24.911
456,SAU,NGSD_NGDP,Gross national savings,Percent of GDP,,29.302
456,SAU,PCPI,"Inflation, average consumer prices",Index,,106.171
456,SAU,PCPIPCH,"Inflation, average consumer prices",Percent change,,-1.052
456,SAU,PCPIE,"Inflation, end of period consumer prices",Index,,105.441
456,SAU,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,-1.052
456,SAU,TM_RPCH,Volume of imports of goods and services,Percent change,,2.53
456,SAU,TMG_RPCH,Volume of Imports of goods,Percent change,,2.892
456,SAU,TX_RPCH,Volume of exports of goods and services,Percent change,,-4.535
456,SAU,TXG_RPCH,Volume of exports of goods,Percent change,,-5.53
456,SAU,LP,Population,Persons,Millions,34.082
456,SAU,GGR,General government revenue,National currency,Billions,962.128
456,SAU,GGR_NGDP,General government revenue,Percent of GDP,,32.923
456,SAU,GGX,General government total expenditure,National currency,Billions,"1,140.65"
456,SAU,GGX_NGDP,General government total expenditure,Percent of GDP,,39.032
456,SAU,GGXCNL,General government net lending/borrowing,National currency,Billions,-178.518
456,SAU,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-6.109
456,SAU,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-175.015
456,SAU,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-5.989
456,SAU,GGXWDN,General government net debt,National currency,Billions,197.646
456,SAU,GGXWDN_NGDP,General government net debt,Percent of GDP,,6.763
456,SAU,GGXWDG,General government gross debt,National currency,Billions,677.695
456,SAU,GGXWDG_NGDP,General government gross debt,Percent of GDP,,23.19
456,SAU,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"2,922.34"
456,SAU,BCA,Current account balance,U.S. dollars,Billions,34.216
456,SAU,BCA_NGDPD,Current account balance,Percent of GDP,,4.391
722,SEN,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"13,399.51"
722,SEN,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,6.049
722,SEN,NGDP,"Gross domestic product, current prices",National currency,Billions,"13,982.67"
722,SEN,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,23.94
722,SEN,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,64.6
722,SEN,NGDP_D,"Gross domestic product, deflator",Index,,104.352
722,SEN,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"799,191.40"
722,SEN,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"3,363.74"
722,SEN,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"833,972.91"
722,SEN,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"1,427.87"
722,SEN,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"3,852.95"
722,SEN,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.046
722,SEN,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,216.45
722,SEN,NID_NGDP,Total investment,Percent of GDP,,30.301
722,SEN,NGSD_NGDP,Gross national savings,Percent of GDP,,21.783
722,SEN,PCPI,"Inflation, average consumer prices",Index,,107.291
722,SEN,PCPIPCH,"Inflation, average consumer prices",Percent change,,0.986
722,SEN,PCPIE,"Inflation, end of period consumer prices",Index,,107.874
722,SEN,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.983
722,SEN,TM_RPCH,Volume of imports of goods and services,Percent change,,2.211
722,SEN,TMG_RPCH,Volume of Imports of goods,Percent change,,-0.829
722,SEN,TX_RPCH,Volume of exports of goods and services,Percent change,,3.649
722,SEN,TXG_RPCH,Volume of exports of goods,Percent change,,4.718
722,SEN,LP,Population,Persons,Millions,16.766
722,SEN,GGR,General government revenue,National currency,Billions,"2,829.16"
722,SEN,GGR_NGDP,General government revenue,Percent of GDP,,20.233
722,SEN,GGX,General government total expenditure,National currency,Billions,"3,246.84"
722,SEN,GGX_NGDP,General government total expenditure,Percent of GDP,,23.22
722,SEN,GGXCNL,General government net lending/borrowing,National currency,Billions,-417.678
722,SEN,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-2.987
722,SEN,GGSB,General government structural balance,National currency,Billions,-392.68
722,SEN,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-144.483
722,SEN,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-1.033
722,SEN,GGXWDG,General government gross debt,National currency,Billions,"8,854.00"
722,SEN,GGXWDG_NGDP,General government gross debt,Percent of GDP,,63.321
722,SEN,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"13,982.67"
722,SEN,BCA,Current account balance,U.S. dollars,Billions,-2.039
722,SEN,BCA_NGDPD,Current account balance,Percent of GDP,,-8.518
942,SRB,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"3,864.76"
942,SRB,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,3.498
942,SRB,NGDP,"Gross domestic product, current prices",National currency,Billions,"5,407.67"
942,SRB,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,51.523
942,SRB,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,129.298
942,SRB,NGDP_D,"Gross domestic product, deflator",Index,,139.923
942,SRB,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"554,898.31"
942,SRB,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"16,207.34"
942,SRB,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"776,427.99"
942,SRB,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"7,397.69"
942,SRB,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"18,564.49"
942,SRB,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.091
942,SRB,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,41.823
942,SRB,NID_NGDP,Total investment,Percent of GDP,,23.44
942,SRB,NGSD_NGDP,Gross national savings,Percent of GDP,,17.637
942,SRB,PCPI,"Inflation, average consumer prices",Index,,197.53
942,SRB,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.171
942,SRB,PCPIE,"Inflation, end of period consumer prices",Index,,195.423
942,SRB,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2
942,SRB,TM_RPCH,Volume of imports of goods and services,Percent change,,8.014
942,SRB,TMG_RPCH,Volume of Imports of goods,Percent change,,8.5
942,SRB,TX_RPCH,Volume of exports of goods and services,Percent change,,7.161
942,SRB,TXG_RPCH,Volume of exports of goods,Percent change,,6.7
942,SRB,LUR,Unemployment rate,Percent of total labor force,,13.122
942,SRB,LP,Population,Persons,Millions,6.965
